game_id,home_team_id,away_team_id,home_team_score,away_team_score
47304,44,1,70.37496619091945,61.696564442316124
47305,115,308,74.5400734646625,58.490614364103834
47306,171,232,70.26677361131053,65.11731001354518
47307,70,158,71.33381932220438,74.80432724957868
47308,220,210,67.95416236131054,64.33618708198094
47309,214,330,76.21081592974629,70.18860587388035
47310,292,147,72.79383832639434,70.99419586829379
47311,217,300,78.29739869510941,64.47191042695299
47312,221,133,62.82405669929937,65.46609045907591
47313,183,134,71.60769103868483,76.80617784315412
47314,119,213,61.557344601533984,62.076828037288166
47315,46,6,58.139520950695996,74.96087617415968
47316,165,231,71.36364196466248,73.35470822723231
47317,258,160,63.73044451633846,64.58358230404794
47875,200,226,66.61992268114294,70.87067369790272
47876,10,299,82.40716078309822,66.17368160991387
47937,1112,351,71.9828418948301,68.60484831382452
47938,132,138,60.301457926953,63.27772289902003
47939,212,336,66.08125793114293,72.0897238138245
47940,123,337,72.32361648281892,73.08810202471837
47942,394,39,73.6333487230424,65.34549153868484
47943,340,76,79.17834893253958,69.7230384409195
49126,249,36,77.95439962807029,67.32681654427141
49128,14,170,57.96930291577982,66.50595439064014
49130,128,167,71.08903662388038,74.52862584175746
49255,252,198,71.7763227844949,61.86531062807031
49332,247,305,83.55495915600328,63.47467781522114
49333,278,177,63.541188607120574,61.98484143952282
49334,149,181,78.16095654846134,75.82838949259543
49335,75,392,81.08968436410382,73.85429807918761
49625,313,256,61.517757933936245,76.15239331382452
49822,268,51,76.10050915041667,60.08149010013736
45875,328,32,64.89730257360104,72.35367343393625
46104,103,16,71.32739038784683,62.420853091757465
46861,269,327,73.41895967276305,59.4360144213664
46862,236,1025,62.57018569929935,61.093336230025606
46864,62,152,75.42830360153398,61.39309761829376
46865,60,169,68.39478469371277,56.02819841996974
46866,67,266,86.99258198421558,68.66225761550048
46867,63,131,68.22048808617089,60.26003293533288
47318,343,118,68.9842437272323,67.16664559315409
47319,45,199,77.56413494091947,62.48788108617087
47320,172,47,63.054160172763034,69.83521513365689
47321,54,203,73.05045013365688,55.00970493812617
47322,50,332,63.06579588784686,59.888048122483724
47323,57,223,67.34542565041667,63.70091338226026
47324,218,294,72.584354176953,59.66699154566807
47325,216,345,67.20502739203681,72.066596101534
47326,139,344,66.48298181103122,69.94726100656194
47328,1007,77,68.12874766438314,66.97591823421556
47877,180,156,72.98213587248372,68.63681042555635
47878,24,150,74.35611347583568,64.730940978629
47944,82,135,69.58131350237198,69.93303856382448
47945,85,285,63.8093870610312,67.72768551913177
47946,9,89,63.16965268253957,61.090315196506054
47947,13,168,64.14446676214851,65.05681710851722
47949,179,126,76.1450015191318,79.21630485991389
47951,348,79,71.84086093114293,65.25609540041668
47953,301,204,65.15602032639434,72.28907431522116
47956,750,121,76.97744933337756,70.25482280823789
48618,263,1213,69.49938749538873,62.34621233337755
48732,176,20,70.93415208477421,75.17373185572393
49132,257,175,68.35960354846137,69.76829392276304
49133,202,307,71.74918049119877,61.39262520628259
49134,215,256,62.90051583896418,64.1320173976234
49257,5,306,70.93656693812619,64.97918884874069
49336,235,190,76.29181123142226,70.58342879566807
49337,207,184,71.63206412527701,67.31368513086359
49338,315,244,72.40207369650606,67.5275748138245
49340,225,18,73.4759413082379,64.0779270903608
45876,31,125,75.52272826913176,58.225897783098226
45877,25,155,78.57417204008146,66.12085948700886
46105,304,255,62.78776250656191,74.88968894231611
46106,110,196,70.48222322862897,59.50576294929936
46107,277,250,69.4055614479027,61.23330539203679
46406,49,290,76.3394148724837,62.496692911589854
47329,56,265,70.46288243672952,60.34169855404796
47330,115,70,72.74836885851722,70.40389726633845
47331,224,171,67.27850158617088,77.57300325097535
47332,308,158,59.11633041996974,76.77028985572393
47333,161,127,67.45181702611498,69.63231507080773
47334,262,163,64.05103235153399,64.89210358058428
47335,232,174,66.31978017276306,73.56819844091947
47336,117,74,73.41079633896413,76.140552875277
47958,123,15,64.52039783617086,69.07240859036082
47959,219,300,77.27132286829381,60.812154980025625
47960,1112,228,71.0472839451094,70.7554068724837
47961,347,76,77.11663156522113,68.66278382779097
47962,337,311,79.02053033756754,70.61881216996976
47963,4,237,82.30817158756753,66.90158926354516
47964,316,73,74.90859308756752,73.51107912108706
47966,335,141,56.42038448840551,56.172249985612204
49179,227,159,70.46249701633846,71.46193907220436
49180,1212,205,58.593324574997666,67.77923664203676
49258,149,113,62.45316222164573,76.63440308756752
49342,185,239,66.66574780265131,61.24194699259544
49343,148,188,69.22818370907589,68.47463531801445
49626,278,310,76.12197017695301,54.79657897583569
45503,104,66,65.36081038784684,67.79410837667366
45504,101,64,62.735259376673675,60.18516203589155
45878,272,182,71.68974530544462,63.518093679746286
45879,271,145,75.62905068812617,67.98322159315411
45880,22,206,64.91958181801445,53.20532380684125
45881,29,333,73.60633361270719,62.65405843952284
45882,35,17,75.72263278309825,59.28533757639432
46109,248,72,71.66760248002562,59.55971979846137
46110,253,191,74.22207774259545,57.74016180963456
46111,102,166,78.21565352192505,58.59654576773511
46112,111,137,71.39720068812619,61.03171413505356
46113,114,301,78.52275633756751,56.89429582360103
46114,108,75,81.48926062108708,62.35491749818205
46398,58,201,77.52039859734406,51.05609715600328
46869,84,197,74.1297572817016,61.799684633656916
46871,40,233,71.09011781941109,75.75999390879657
46872,298,323,72.09059553589154,75.74147072024908
46873,61,264,80.34373626633847,57.17079883617087
47337,46,266,76.75052761550047,69.2286366043273
47338,129,52,70.98053306941108,77.77619845488596
47339,128,48,72.1779914534893,71.03989243114293
47340,70,308,81.09205554287476,66.63773803449487
47342,115,158,65.2420772439921,66.23657357918762
47343,220,341,74.15667688784686,68.93121635153402
47345,217,69,75.95552894790274,65.77581015460663
47346,221,392,72.11052790879657,66.49449836689712
47347,142,193,68.70402877192505,62.40064502332169
47348,200,258,64.70256923561222,70.7329123026513
47880,178,340,70.23944214902004,69.67367742276306
47881,11,41,67.60133764064015,58.73539071326584
47882,8,322,76.90238487108704,63.76574782080772
47883,6,320,79.22196664902002,66.44669181661777
47967,19,160,67.85878024259542,74.37596670069598
47968,211,285,70.63484045488593,63.20145687946695
47970,319,77,66.30446000935524,65.57489833896419
47976,249,750,81.54366972443901,71.97184080823787
48619,225,162,70.48419573561219,74.74071548421556
49137,136,234,82.20962280823791,72.37236391996974
49345,351,317,65.51653893393622,57.3104805205284
49347,157,238,66.93377575237197,71.23524887527702
49348,235,309,68.22687056941113,67.04413712807032
49800,51,190,75.93579189762339,64.22956786969044
